HumanGeneID,MouseOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID_mapping_version_20200130,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,hg19_Chromosome,hg19_Start,hg19_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability)
55326,52123.0,AGPAT5,1AGPAT5|LPAATE,1-acylglycerol-3-phosphate O-acyltransferase 5,MitoCarta3.0,"literature, Rickettsial homolog, mito protein domain, induction, MS/MS",MOM,Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism,Tmito,5.9986,0.04,1.0,"literature, Rickettsial homolog, mito protein domain, induction, MS/MS",ENSG00000155189|ENSG00000284980,Q9NUQ2,364,,SharedDomain,3.0,0.73,NoMitoHomolog,Homolog,25-50ambig,chr8,6565877.0,6619021.0,8.0,16.0,65.0,562000000.0,47.0,"cerebellum, brainstem, spinalcord, adipose, smallintestine, largeintestine, placenta, testis",,6.6,8.3,7.7,,,,,6.7,7.6,8.0,,8.2,7.2,Mitochondria (Supported)
84331,68241.0,MCRIP2,C16orf14|FAM195A|c349E10.1,MAPK regulated corepressor interacting protein 2,MitoCarta3.0,"induction, coexpression+",unknown,Signaling,Tnon_mito,5.947,0.04,1.0,"induction, coexpression+",ENSG00000172366,Q9BUT9,160,5.0,,39.0,3.86,NoMitoHomolog,NoHomolog,,chr16,691848.0,698474.0,,,,,,,,,,,,,,,,,,,,,
7351,22228.0,UCP2,BMIQ4|SLC25A8|UCPH,uncoupling protein 2,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tmito,5.9313,0.04,1.0,"literature, yeast mito homolog+, mito protein domain+",ENSG00000175567,P55851,309,,MitoDomain,3.0,,OrthologMitoLowConf,NoHomolog,,chr11,73685715.0,73693889.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported)
51312,67712.0,SLC25A37,HT015|MFRN|MFRN1|MSC|MSCP|PRO1278|PRO1584|PRO2217,solute carrier family 25 member 37,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+",MIM,Metabolism > Metals and cofactors > Iron homeostasis | Small molecule transport > SLC25A family,Tmito,5.9313,0.04,1.0,"literature, yeast mito homolog+, mito protein domain+",ENSG00000147454,Q9NYZ2,338,,MitoDomain,4.0,,OrthologMitoLowConf,NoHomolog,,chr8,23386362.0,23430063.0,,,,,,,,,,,,,,,,,,,,,Cytosol;Mitochondria (Approved)
81894,246696.0,SLC25A28,MFRN2|MRS3/4|MRS4L|NPD016,solute carrier family 25 member 28,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+",MIM,Metabolism > Metals and cofactors > Iron homeostasis | Small molecule transport > SLC25A family,Tmito,5.9313,0.04,1.0,"literature, yeast mito homolog+, mito protein domain+",ENSG00000155287,Q96A46,364,,MitoDomain,3.0,,OrthologMitoLowConf,NoHomolog,,chr10,101370274.0,101380221.0,,,,,,,,,,,,,,,,,,,,,
153328,328258.0,SLC25A48,-,solute carrier family 25 member 48,MitoCarta3.0,"yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tpossible_mito,5.9313,0.04,1.0,"yeast mito homolog+, mito protein domain+",ENSG00000145832,Q6ZT89,157,,MitoDomain,0.0,,OrthologMitoLowConf,NoHomolog,,chr5,135170364.0,135224326.0,,,,,,,,,,,,,,,,,,,,,Intermediate filaments (Approved)
203427,194744.0,SLC25A43,-,solute carrier family 25 member 43,MitoCarta3.0,"yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tpossible_mito,5.9313,0.04,1.0,"yeast mito homolog+, mito protein domain+",ENSG00000077713,Q8WUT9,341,,MitoDomain,,,OrthologMitoLowConf,NoHomolog,,chrX,118533257.0,118588437.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved)
283600,104910.0,SLC25A47,C14orf68|HDMCP|HMFN1655,solute carrier family 25 member 47,MitoCarta3.0,"literature, yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tmito,5.9313,0.04,1.0,"literature, yeast mito homolog+, mito protein domain+",ENSG00000140107,Q6Q0C1,308,,MitoDomain,2.0,,OrthologMitoLowConf,NoHomolog,,chr14,100789678.0,100796715.0,,,,,,,,,,,,,,,,,,,,,
284427,103775.0,SLC25A41,APC4,solute carrier family 25 member 41,MitoCarta3.0,"yeast mito homolog+, mito protein domain+",MIM,Metabolism > Nucleotide metabolism > Nucleotide import | Small molecule transport > SLC25A family,Tpossible_mito,5.9313,0.04,1.0,"yeast mito homolog+, mito protein domain+",ENSG00000181240,Q8N5S1,370,,MitoDomain,2.0,,OrthologMitoLowConf,NoHomolog,,chr19,6426047.0,6433790.0,,,,,,,,,,,,,,,,,,,,,
284723,384071.0,SLC25A34,-,solute carrier family 25 member 34,MitoCarta3.0,"yeast mito homolog+, mito protein domain+",MIM,Small molecule transport > SLC25A family,Tpossible_mito,5.9313,0.04,1.0,"yeast mito homolog+, mito protein domain+",ENSG00000162461,Q6PIV7,304,,MitoDomain,2.0,,OrthologMitoLowConf,NoHomolog,,chr1,16062808.0,16067884.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Approved)
2053,13850.0,EPHX2,ABHD20|CEH|SEH,epoxide hydrolase 2,MitoCarta3.0,"Rickettsial homolog, mito protein domain, coexpression",unknown,Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Lipid metabolism,Tnon_mito,5.726,0.042,1.0,"Rickettsial homolog, mito protein domain, coexpression",ENSG00000120915,P34913,555,,SharedDomain,21.0,,NoMitoHomolog,Homolog,50-75crude,chr8,27348518.0,27402439.0,7.0,36.0,325.0,17500000000.0,74.0,"kidney, liver, heart, skeletalmuscle, adipose, smallintestine, stomach",,,,,9.7,9.9,8.4,7.1,9.5,8.7,,8.1,,,Cytosol (Enhanced)
11164,53893.0,NUDT5,YSA1|YSA1H|YSAH1|hNUDT5,nudix hydrolase 5,MitoCarta3.0,"yeast mito homolog++, mito protein domain, coexpression",unknown,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tnon_mito,5.6919,0.043,1.0,"yeast mito homolog++, mito protein domain, coexpression",ENSG00000165609,Q9UKK9,219,,SharedDomain,6.0,,OrthologMitoHighConf,NoHomolog,,chr10,12209572.0,12238143.0,,,,,,,,,,,,,,,,,,,,,Vesicles (Approved)
10367,216001.0,MICU1,CALC|CBARA1|EFHA3|MPXPS|ara CALC,mitochondrial calcium uptake 1,MitoCarta3.0,"literature, APEX_IMS, GFP, targetP signal, mito protein domain, MS/MS+",MIM,Signaling > Calcium homeostasis > Calcium cycle | Signaling > Calcium homeostasis > EF hand proteins | Small molecule transport > Calcium uniporter,Tmito,5.6709,0.044,1.0,"literature, APEX_IMS, GFP, targetP signal, mito protein domain, MS/MS+",ENSG00000107745,Q9BPX6,478,3.0,SharedDomain,4.0,-0.28,NoMitoHomolog,NoHomolog,25-50pure,chr10,74127083.0,74385949.0,11.0,31.0,322.0,2800000000.0,49.0,"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.6,8.7,8.4,7.6,,,,8.0,7.3,8.8,8.7,7.7,8.3,8.0,Mitochondria (Supported)
6647,20655.0,SOD1,ALS|ALS1|HEL-S-44|IPOA|SOD|STAHP|hSod1|homodimer,superoxide dismutase 1,MitoCarta3.0,"literature, mito protein domain, induction, coexpression",IMS,Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,5.6562,0.044,1.0,"literature, mito protein domain, induction, coexpression",ENSG00000142168,P00441,154,,SharedDomain,7.0,0.51,HomologMitoLowConf,NoHomolog,50-75crude,chr21,33031934.0,33041243.0,14.0,16.0,365.0,21900000000.0,63.0,all 14,9.2,9.0,9.7,8.9,9.5,9.5,8.2,8.5,9.3,9.0,8.7,9.0,9.0,9.2,Cytosol;Nucleoplasm;Plasma membrane (Supported)
253190,68607.0,SERHL2,dJ222E13.1,serine hydrolase like 2,MitoCarta3.0,"Rickettsial homolog, mito protein domain, MS/MS",unknown,0,Tpossible_mito,5.6521,0.044,1.0,"Rickettsial homolog, mito protein domain, MS/MS",ENSG00000183569,Q9H4I8,314,,SharedDomain,3.0,,NoMitoHomolog,Ortholog,50-75ambig,chr22,42949867.0,42970388.0,7.0,15.0,54.0,1200000000.0,60.0,"kidney, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,,8.0,,,,8.5,8.0,8.7,7.3,7.5,8.0,
25915,66706.0,NDUFAF3,2P1|C3orf60|E3-3|MC1DN18,NADH:ubiquinone oxidoreductase complex assembly factor 3,MitoCarta3.0,"literature, targetP signal, mito protein domain, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,5.6344,0.045,1.0,"literature, targetP signal, mito protein domain, MS/MS",ENSG00000178057,Q9BU61,184,2.0,SharedDomain,2.0,,NoMitoHomolog,NoHomolog,50-75ambig,chr3,49057907.0,49060926.0,14.0,9.0,178.0,5200000000.0,61.0,all 14,8.9,8.8,8.8,8.6,8.9,8.2,8.4,7.8,8.3,8.4,8.6,8.3,8.2,8.2,
388962,78653.0,BOLA3,MMDS2,bolA family member 3,MitoCarta3.0,"targetP signal, mito protein domain, MS/MS",Matrix,Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins,Tnon_mito,5.6344,0.045,1.0,"targetP signal, mito protein domain, MS/MS",ENSG00000163170,Q53S33,107,2.0,SharedDomain,,,NoMitoHomolog,NoHomolog,50-75ambig,chr2,74362527.0,74375039.0,10.0,11.0,77.0,855000000.0,72.0,"cerebrum, spinalcord, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.7,,,7.1,,8.2,7.7,,8.3,7.9,7.7,7.8,7.7,8.1,Mitochondria;Nuclear bodies (Supported)
132299,433904.0,OCIAD2,-,OCIA domain containing 2,MitoCarta3.0,MS/MS++,unknown,Signaling,Tpossible_mito,5.6271,0.046,1.0,MS/MS++,ENSG00000145247,Q56VL3,154,5.0,,0.0,,NoMitoHomolog,NoHomolog,75-100pure,chr4,48887396.0,48908845.0,14.0,16.0,735.0,32300000000.0,86.0,all 14,9.7,9.6,8.9,8.6,6.6,8.8,6.4,8.7,7.9,9.5,10.2,9.3,8.5,8.7,Mitochondria (Enhanced)
55316,237926.0,RSAD1,HemW,radical S-adenosyl methionine domain containing 1,MitoCarta3.0,"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression",MIM,Metabolism > Metals and cofactors > Fe-S-containing proteins,Tmito,5.592,0.046,1.0,"APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression",ENSG00000136444,Q9HA92,442,2.0,SharedDomain,8.0,0.32,NoMitoHomolog,Homolog,,chr17,48556189.0,48563336.0,,,,,,,,,,,,,,,,,,,,,Cytosol (Approved)
84303,66098.0,CHCHD6,CHCM1|MICOS25|Mic25|PPP1R23,coiled-coil-helix-coiled-coil-helix domain containing 6,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, coexpression, MS/MS++",MIM,Mitochondrial dynamics and surveillance > Cristae formation > MICOS complex,Tmito,5.553,0.047,1.0,"literature, APEX_IMS, APEX_matrix, coexpression, MS/MS++",ENSG00000159685,Q9BRQ6,235,,,5.0,,NoMitoHomolog,NoHomolog,50-75pure,chr3,126423062.0,126679263.0,13.0,28.0,331.0,7090000000.0,65.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",9.2,8.6,8.8,9.0,7.9,6.5,7.2,,9.3,7.1,8.0,7.7,8.7,9.0,Mitochondria (Supported)
22868,75619.0,FASTKD2,COXPD44|KIAA0971,FAST kinase domains 2,MitoCarta3.0,"literature, APEX_matrix, induction, coexpression, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,5.5345,0.048,1.0,"literature, APEX_matrix, induction, coexpression, MS/MS",ENSG00000118246,Q9NYY8,710,,,12.0,1.05,NoMitoHomolog,NoHomolog,25-50ambig,chr2,207630111.0,207660911.0,6.0,23.0,40.0,310000000.0,30.0,"skeletalmuscle, adipose, smallintestine, largeintestine, placenta, testis",,,,,,,,7.3,7.4,7.8,7.0,,7.7,8.2,Mitochondria (Supported)
8799,18632.0,PEX11B,PEX11-BETA|PEX14B,peroxisomal biogenesis factor 11 beta,MitoCarta3.0,"targetP signal, coexpression, MS/MS",Membrane,0,Tpossible_mito,5.4781,0.048,1.0,"targetP signal, coexpression, MS/MS",ENSG00000131779,O96011,259,2.0,,5.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr1,145516164.0,145523732.0,11.0,10.0,72.0,3430000000.0,49.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, placenta, testis",8.4,8.6,8.9,8.7,8.7,8.6,,,6.5,8.3,7.5,,8.2,8.4,Vesicles (Supported)
25880,66690.0,TMEM186,C16orf51,transmembrane protein 186,MitoCarta3.0,"targetP signal, coexpression, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tpossible_mito,5.4781,0.048,1.0,"targetP signal, coexpression, MS/MS",ENSG00000184857,Q96B77,213,2.0,,9.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr16,8889036.0,8891505.0,13.0,10.0,91.0,1220000000.0,34.0,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.0,8.1,8.4,7.7,,7.5,7.5,7.8,8.1,7.8,8.1,7.4,7.9,8.2,Cell Junctions (Approved)
80119,208084.0,PIF1,C15orf20|PIF,PIF1 5'-to-3' DNA helicase,MitoCarta3.0,"literature, targetP signal+, yeast mito homolog, mito protein domain",Matrix,Mitochondrial central dogma > mtDNA maintenance,Tmito,5.4414,0.048,1.0,"literature, targetP signal+, yeast mito homolog, mito protein domain",ENSG00000140451,Q9H611,707,1.0,SharedDomain,3.0,,HomologMitoHighConf,NoHomolog,,chr15,65107828.0,65117867.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Supported)
2168,14080.0,FABP1,FABPL|L-FABP,fatty acid binding protein 1,MitoCarta3.0,"mito protein domain, MS/MS++",unknown,Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Lipid metabolism,Tnon_mito,5.4389,0.048,1.0,"mito protein domain, MS/MS++",ENSG00000163586,P07148,127,,SharedDomain,3.0,,NoMitoHomolog,NoHomolog,75-100pure,chr2,88422507.0,88427650.0,2.0,13.0,121.0,9840000000.0,85.0,"liver, smallintestine",,,,,,9.7,,,,9.7,,,,,Cytosol;Nucleoplasm (Approved)
215,11666.0,ABCD1,ABC42|ALD|ALDP|AMN,ATP binding cassette subfamily D member 1,MitoCarta3.0,"Rickettsial homolog, mito protein domain, induction",Membrane,Small molecule transport > ABC transporters,Tpossible_mito,5.4323,0.049,1.0,"Rickettsial homolog, mito protein domain, induction",ENSG00000101986,P33897,745,4.0,SharedDomain,1.0,0.65,NoMitoHomolog,Homolog,0-25ambig,chrX,152990322.0,153010216.0,1.0,3.0,4.0,7100000.0,5.0,adipose,,,,,,,,,6.9,,,,,,
11212,114863.0,PLPBP,EPVB6D|PROSC,pyridoxal phosphate binding protein,MitoCarta3.0,"APEX_matrix, coexpression, MS/MS++",Matrix,Metabolism > Vitamin metabolism > Vitamin B6 metabolism,Tmito,5.3618,0.049,1.0,"APEX_matrix, coexpression, MS/MS++",ENSG00000147471,O94903,275,4.0,NonMitoDomain,9.0,,NoMitoHomolog,NoHomolog,50-75pure,chr8,37620100.0,37637286.0,14.0,15.0,127.0,2760000000.0,65.0,all 14,8.4,7.8,8.2,8.4,8.4,7.9,8.0,7.0,8.3,8.2,8.1,7.8,9.0,7.8,Cytosol (Enhanced)
1622,13167.0,DBI,ACBD1|ACBP|CCK-RP|EP,"diazepam binding inhibitor, acyl-CoA binding protein",MitoCarta3.0,"mito protein domain, induction, coexpression",unknown,Metabolism > Lipid metabolism,Tpossible_mito,5.3468,0.05,1.0,"mito protein domain, induction, coexpression",ENSG00000155368,P07108,148,,SharedDomain,18.0,0.6,NoMitoHomolog,NoHomolog,75-100crude,chr2,120124499.0,120130127.0,12.0,13.0,185.0,10500000000.0,86.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,8.2,8.7,8.0,9.5,9.2,,,9.3,9.2,7.9,7.9,9.0,8.3,
87178,71701.0,PNPT1,COXPD13|DFNB70|OLD35|PNPASE|old-35,polyribonucleotide nucleotidyltransferase 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain",Matrix|IMS,Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay,Tmito,5.3413,0.051,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain",ENSG00000138035,Q8TCS8,783,2.0,SharedDomain,4.0,,NoMitoHomolog,Homolog,50-75crude,chr2,55861197.0,55921045.0,14.0,55.0,509.0,8430000000.0,57.0,all 14,8.5,8.5,8.6,8.5,9.1,8.7,8.2,8.0,9.0,8.3,9.1,8.4,9.3,8.8,Mitochondria (Enhanced)
116447,72960.0,TOP1MT,-,DNA topoisomerase I mitochondrial,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > Transcription,Tmito,5.3339,0.052,1.0,"literature, APEX_matrix, targetP signal, mito protein domain, coexpression",ENSG00000184428,Q969P6,601,2.0,SharedDomain,29.0,-0.62,NoMitoHomolog,NoHomolog,,chr8,144391496.0,144442147.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported)
246243,19819.0,RNASEH1,H1RNA|PEOB2|RNH1,ribonuclease H1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, coexpression",Matrix,Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay,Tmito,5.327,0.052,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, coexpression",ENSG00000171865,O60930,286,2.0,,5.0,,NoMitoHomolog,Ortholog,,chr2,3592481.0,3605961.0,,,,,,,,,,,,,,,,,,,,,
10350,217262.0,ABCA9,EST640918,ATP binding cassette subfamily A member 9,MitoCarta3.0,"GFP, yeast mito homolog, Rickettsial homolog, mito protein domain",Membrane,Small molecule transport > ABC transporters,Tmito,5.3065,0.052,1.0,"GFP, yeast mito homolog, Rickettsial homolog, mito protein domain",ENSG00000154258,Q8IUA7,1624,5.0,SharedDomain,,,HomologMitoHighConf,Homolog,0-25ambig,chr17,66970772.0,67057136.0,2.0,7.0,9.0,21000000.0,7.0,"cerebrum, placenta",6.9,,,,,,,,,,,,7.1,,Endoplasmic reticulum (Approved)
6342,20280.0,SCP2,NLTP|NSL-TP|SCP-2|SCP-CHI|SCP-X|SCPX,sterol carrier protein 2,MitoCarta3.0,"Rickettsial homolog, mito protein domain+",MIM,"Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis",Tpossible_mito,5.2994,0.052,1.0,"Rickettsial homolog, mito protein domain+",ENSG00000116171,P22307,547,,MitoDomain,,,NoMitoHomolog,Homolog,50-75crude,chr1,53392900.0,53517289.0,9.0,42.0,664.0,47000000000.0,60.0,"brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, placenta, testis",,,7.5,7.0,10.1,10.5,7.3,,8.9,8.5,,,7.9,8.6,Peroxisomes (Supported)
51559,103466.0,NT5DC3,TU12B1-TY|TU12B1TY,5'-nucleotidase domain containing 3,MitoCarta3.0,"APEX_matrix, targetP signal, MS/MS++",Matrix,0,Tmito,5.2887,0.052,1.0,"APEX_matrix, targetP signal, MS/MS++",ENSG00000111696,Q86UY8,548,2.0,NonMitoDomain,3.0,,NoMitoHomolog,NoHomolog,50-75pure,chr12,104166080.0,104234975.0,8.0,29.0,163.0,3220000000.0,58.0,"cerebrum, cerebellum, brainstem, spinalcord, skeletalmuscle, stomach, placenta, testis",9.2,8.4,8.7,8.0,,,,8.7,,,,7.1,8.5,7.8,Cytosol;Mitochondria (Approved)
100272147,,CMC4,C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1,C-X9-C motif containing 4,MitoCarta3.0,"yeast mito homolog++, mito protein domain+",IMS,0,Tpossible_mito,5.252,0.053,1.0,"yeast mito homolog++, mito protein domain+",ENSG00000182712,P56277,68,,MitoDomain,,,OrthologMitoHighConf,NoHomolog,,chrX,154289899.0,154299547.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported)
3945,16832.0,LDHB,HEL-S-281|LDH-B|LDH-H|LDHBD|TRG-5,lactate dehydrogenase B,MitoCarta3.0,"Rickettsial homolog, mito protein domain, induction",unknown,Metabolism > Amino acid metabolism > Glyoxylate metabolism,Tpossible_mito,5.2343,0.053,1.0,"Rickettsial homolog, mito protein domain, induction",ENSG00000111716,P07195,334,,SharedDomain,3.0,2.77,NoMitoHomolog,Homolog,75-100crude,chr12,21788274.0,21810789.0,12.0,27.0,233.0,11400000000.0,76.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.9,8.5,9.6,9.0,8.3,7.4,,,8.2,8.5,7.4,7.3,8.3,9.6,
54059,216119.0,YBEY,C21orf57,ybeY metalloendoribonuclease,MitoCarta3.0,"APEX_matrix, targetP signal, Rickettsial homolog, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly,Tmito,5.2315,0.053,1.0,"APEX_matrix, targetP signal, Rickettsial homolog, MS/MS",ENSG00000182362,P58557,167,2.0,NonMitoDomain,,,NoMitoHomolog,Ortholog,25-50ambig,chr21,47706266.0,47717665.0,3.0,5.0,11.0,56100000.0,40.0,"largeintestine, placenta, testis",,,,,,,,,,,6.9,,7.3,7.4,Nucleoplasm (Approved)
3094,15254.0,HINT1,HINT|NMAN|PKCI-1|PRKCNH1,histidine triad nucleotide binding protein 1,MitoCarta3.0,"Rickettsial homolog, mito protein domain, coexpression",unknown,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tnon_mito,5.2276,0.053,1.0,"Rickettsial homolog, mito protein domain, coexpression",ENSG00000169567,P49773,126,,SharedDomain,13.0,-0.18,NoMitoHomolog,Homolog,75-100crude,chr5,130494975.0,130501041.0,8.0,9.0,50.0,1280000000.0,87.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, smallintestine, placenta, testis",7.9,7.6,8.8,8.0,7.7,,,,,8.2,,,8.0,8.1,Cytosol (Supported)
79594,68350.0,MUL1,C1orf166|GIDE|MAPL|MULAN|RNF218,mitochondrial E3 ubiquitin protein ligase 1,MitoCarta3.0,"literature, mito protein domain+, induction",MOM,"Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Fission | Signaling",Tmito,5.1987,0.055,1.0,"literature, mito protein domain+, induction",ENSG00000090432,Q969V5,352,,MitoDomain,3.0,0.85,NoMitoHomolog,NoHomolog,0-25ambig,chr1,20825940.0,20834674.0,2.0,5.0,6.0,45100000.0,24.0,"skeletalmuscle, largeintestine",,,,,,,,7.6,,,7.0,,,,Cytosol;Mitochondria;Nucleoplasm (Approved)
7084,57813.0,TK2,MTDPS2|MTTK|PEOB3|SCA31,thymidine kinase 2,MitoCarta3.0,"literature, targetP signal, mito protein domain, MS/MS",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,5.1181,0.057,1.0,"literature, targetP signal, mito protein domain, MS/MS",ENSG00000166548,O00142,265,2.0,SharedDomain,1.0,-0.22,NoMitoHomolog,NoHomolog,25-50ambig,chr16,66541905.0,66584315.0,4.0,5.0,16.0,329000000.0,27.0,"cerebrum, cerebellum, brainstem, adipose",8.2,7.8,7.9,,,,,,7.4,,,,,,
79814,75986.0,AGMAT,-,agmatinase,MitoCarta3.0,"literature, targetP signal, mito protein domain, MS/MS+",Matrix,Metabolism > Amino acid metabolism,Tmito,4.986,0.061,1.0,"literature, targetP signal, mito protein domain, MS/MS+",ENSG00000116771,Q9BSE5,352,3.0,SharedDomain,3.0,,NoMitoHomolog,NoHomolog,25-50pure,chr1,15898193.0,15911605.0,2.0,14.0,49.0,5530000000.0,49.0,"liver, smallintestine",,,,,,9.7,,,,7.7,,,,,
129607,22169.0,CMPK2,NDK|TMPK2|TYKi|UMP-CMPK2,cytidine/uridine monophosphate kinase 2,MitoCarta3.0,"literature, targetP signal+, MS/MS",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,4.9286,0.063,1.0,"literature, targetP signal+, MS/MS",ENSG00000134326,Q5EBM0,449,1.0,,1.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr2,6980683.0,7005950.0,2.0,11.0,12.0,78900000.0,35.0,"spinalcord, smallintestine",,,,7.8,,,,,,7.2,,,,,Mitochondria (Approved)
637,12122.0,BID,FP497,BH3 interacting domain death agonist,MitoCarta3.0,"literature, targetP signal+, mito protein domain, coexpression",MOM,Mitochondrial dynamics and surveillance > Apoptosis,Tmito,4.9239,0.063,1.0,"literature, targetP signal+, mito protein domain, coexpression",ENSG00000015475,P55957,241,1.0,SharedDomain,6.0,-1.01,NoMitoHomolog,NoHomolog,,chr22,18216905.0,18257431.0,,,,,,,,,,,,,,,,,,,,,Cytosol (Supported)
402,56327.0,ARL2,ARFL2,ADP ribosylation factor like GTPase 2,MitoCarta3.0,"literature, mito protein domain, coexpression, MS/MS+",IMS,Mitochondrial dynamics and surveillance > Fusion,Tmito,4.8027,0.063,1.0,"literature, mito protein domain, coexpression, MS/MS+",ENSG00000213465,P36404,184,,SharedDomain,7.0,,NoMitoHomolog,NoHomolog,75-100ambig,chr11,64781584.0,64789657.0,5.0,9.0,24.0,300000000.0,75.0,"cerebrum, brainstem, spinalcord, adipose, largeintestine",7.3,,8.2,7.4,,,,,7.7,,7.4,,,,Nucleoplasm (Approved)
